Approved Symbol	Entrez Gene ID
MIR4695	100616120
MIR4673	100616242
MIR4759	100616243
MIR4706	100616490
MIR4792	100616448
MIR3976	100616244
MIR4429	100616469
MIR4784	100616378
MIR1268B	100616121
MIR4661	100616245
MIR4523	100616122
MIR4799	100616246
MIR4729	100616204
MIR4694	100616426
MIR4436B1	100616123
MIR151B	100616247
MIR4511	100616379
MIR4724	100616248
MIR4761	100616414
MIR4768	100616249
MIR4632	100616438
MIR4647	100616124
MIR3960	100616250
MIR1587	100616251
MIR4731	100616125
MIR4671	100616380
MIR4488	100616470
MIR548AJ2	100616252
MIR4686	100616126
MIR4704	100616205
MIR4762	100616253
MIR4448	100616127
MIR548AH	100616254
MIR4456	100616381
MIR4662B	100616255
MIR4725	100616449
MIR4721	100616256
MIR4509-3	100616382
MIR5096	100616427
MIR4679-1	100616128
MIR3975	100616257
MIR4445	100616129
MIR4652	100616206
MIR4798	100616471
MIR4516	100616258
MIR4526	100616130
MIR4675	100616383
MIR378I	100616259
MIR3689D1	100616131
MIR4439	100616207
MIR4663	100616260
MIR4504	100616261
MIR548AG1	100616450
MIR548AC	100616384
MIR4701	100616262
MIR4485	100616263
MIR4535	100616415
MIR3978	100616491
MIR4776-2	100616472
MIR4728	100616132
MIR4527	100616264
MIR4433	100616265
MIR4782	100616208
MIR4699	100616133
MIR548AM	100616428
MIR4733	100616266
MIR4732	100616385
MIR499B	100616134
MIR4776-1	100616267
MIR4507	100616135
MIR4654	100616386
MIR4472-1	100616268
MIR4639	100616269
MIR4430	100616136
MIR4651	100616270
MIR4778	100616464
MIR4432	100616473
MIR4501	100616137
MIR4637	100616271
MIR3064	100616387
MIR4787	100616138
MIR4422	100616272
MIR451B	100616273
MIR4461	100616209
MIR4471	100616451
MIR4802	100616274
MIR4508	100616275
MIR4723	100616388
MIR4741	100616139
MIR4672	100616429
MIR4506	100616140
MIR4538	
MIR4463	100616389
MIR4715	100616474
MIR4428	100616141
MIR4522	100616277
MIR4737	100616210
MIR4540	100616278
MIR378E	100616498
MIR3974	100616279
MIR4658	100616439
MIR4458	100616142
MIR4503	100616280
MIR4788	100616281
MIR4763	100616143
MIR4427	100616390
MIR4738	100616282
MIR4766	100616283
MIR548AN	100616144
MIR4537	
MIR548AD	100616475
MIR1273G	100616145
MIR4489	100616284
MIR378F	100616492
MIR4644	100616430
MIR2682	100616452
MIR4645	100616285
MIR4709	100616211
MIR4676	100616286
MIR4534	100616146
MIR4495	100616287
MIR4769	100616147
MIR4684	100616391
MIR4665	100616288
MIR4475	100616289
MIR4760	100616148
MIR4773-1	100616392
MIR4446	100616476
MIR4512	100616149
MIR3689F	100616212
MIR4529	100616290
MIR4791	100616291
MIR4720	100616150
MIR4657	100616393
MIR4690	100616292
MIR4510	100616293
MIR4727	100616416
MIR4444-1	100616394
MIR4740	100616294
MIR4687	100616453
MIR4435-1	100616499
MIR4764	100616295
MIR4437	100616213
MIR4480	100616151
MIR4678	100616296
MIR4442	100616477
MIR4789	100616395
MIR4804	100616152
MIR3977	100616297
MIR4726	100616153
MIR4667	100616214
MIR4419B	100616298
MIR4450	100616299
MIR4466	100616154
MIR4710	100616300
MIR4441	100616493
MIR4674	100616301
MIR4536-1	100616155
MIR4494	100616478
MIR4712	100616396
MIR1273F	100616156
MIR548X2	100616302
MIR3688-2	100616303
MIR548AL	100616215
MIR4497	100616454
MIR4431	100616431
MIR4499	100616304
MIR4440	100616397
MIR4772	100616157
MIR548AE1	100616305
MIR4505	100616158
MIR378H	100616306
MIR548AG2	100616440
MIR4757	100616307
MIR4779	100616159
MIR4635	100616479
MIR4656	100616465
MIR4666A	100616308
MIR4786	100616417
MIR4472-2	100616309
MIR4681	100616398
MIR4655	100616160
MIR4650-1	100616310
MIR3973	100616311
MIR4795	100616161
MIR4797	100616216
MIR4478	100616312
MIR4749	100616313
MIR4483	100616162
MIR4436A	100616399
MIR4714	100616432
MIR4530	100616163
MIR4750	100616314
MIR3198-2	100616400
MIR4479	100616480
MIR548H5	100616455
MIR4781	100616315
MIR1254-2	100616217
MIR4524A	100616316
MIR4420	100616164
MIR4777	100616317
MIR4771-2	100616165
MIR4520A	100616401
MIR4664	100616318
MIR4493	100616319
MIR4796	100616166
MIR4696	100616402
MIR4481	100616320
MIR4722	100616167
MIR3135B	100616218
MIR4423	100616481
MIR378G	100616321
MIR4754	100616168
MIR1269B	100616494
MIR4682	100616322
MIR4418	100616433
MIR4773-2	100616418
MIR4765	100616219
MIR4482-1	100616323
MIR4476	100616456
MIR1245B	100616324
MIR4460	100616325
MIR4691	100616403
MIR378D2	100616169
MIR4636	100616326
MIR4484	100616327
MIR4515	100616404
MIR4739	100616170
MIR4685	100616482
MIR4752	100616171
MIR4736	100616220
MIR4424	100616328
MIR4700	100616329
MIR4719	100616172
MIR4491	100616330
MIR4518	100616405
MIR4650-2	100616331
MIR3545	100616173
MIR4716	100616332
MIR4521	100616406
MIR4643	100616174
MIR4755	100616434
MIR3689C	100616333
MIR4703	100616423
MIR4693	100616457
MIR4751	100616483
MIR4790	100616334
MIR4474	100616441
MIR4633	100616175
MIR2964A	100616335
MIR4708	100616176
MIR548AB	100616336
MIR4662A	100616221
MIR4747	100616337
MIR4419A	100616177
MIR4794	100616338
MIR4443	100616407
MIR548AE2	100616339
MIR4434	100616419
MIR4470	100616484
MIR5047	100616408
MIR4641	100616178
MIR4758	100616340
MIR4435-2	100616341
MIR4498	100616179
MIR4520B	100616466
MIR4801	100616435
MIR4638	100616342
MIR4465	100616180
MIR2392	100616495
MIR4677	100616343
MIR4514	100616181
MIR3689D2	100616344
MIR4711	100616409
MIR4426	100616345
MIR5095	100616458
MIR4447	100616485
MIR4487	100616222
MIR4649	100616346
MIR4500	100616182
MIR548AI	100616347
MIR4513	100616183
MIR4692	100616410
MIR4659A	100616348
MIR4451	100616349
MIR4477A	100616184
MIR4509-1	100616223
MIR4660	100616350
MIR4670	100616351
MIR371B	100616185
MIR4449	100616436
MIR4642	100616352
MIR4744	100616420
MIR4698	100616486
MIR4745	100616459
MIR4532	100616353
MIR550A3	100616354
MIR4490	100616186
MIR4531	100616355
MIR4774	100616356
MIR4783	100616187
MIR3591	100616357
MIR3972	100616188
MIR4800	100616358
MIR4517	100616487
MIR4421	100616189
MIR4730	100616359
MIR2467	100616360
MIR548O2	100616190
MIR4683	100616500
MIR548AJ1	100616191
MIR4775	100616361
MIR4533	100616362
MIR3689E	100616460
MIR4735	100616363
MIR4785	100616364
MIR4679-2	100616192
MIR4425	100616365
MIR4453	100616193
MIR548AK	100616488
MIR4743	100616366
MIR4689	100616421
MIR4467	100616367
MIR4688	100616368
MIR4477B	100616194
MIR4713	100616369
MIR4718	100616195
MIR4771-1	100616370
MIR1343	100616437
MIR4525	100616196
MIR4746	100616371
TYW1P1	100533847
PROB1	389333
STEAP1B	256227
SAP25	100316904
C7orf73	647087
CCDC166	100130274
FAM205A	259308
RNF224	643596
SMIM10	644538
PNMA6C	100287428
SMIM9	100132963
ERHP1	100507125
ERHP2	
MTND5P2	
BRWD1-IT1	
METTL21AP1	100421629
HLFP1	
MTCYBP4	
PNMA6D	100287466
LINC00326	285735
ZNRF3-AS1	
PTP4A1P1	100421652
PTP4A1P2	100499563
PTP4A1P3	
PTP4A1P4	100129564
PTP4A1P5	100289380
PTP4A1P6	100129472
PTP4A1P7	100421681
ATP6V0E1P1	100874502
ATP6V0E1P2	100874503
ATP6V0E1P3	100133262
ATP6V0E1P4	100874504
TMEM212-AS1	
HM13-AS1	
OBSCN-IT1~withdrawn	
FOXP1-AS1	
RNU1-17P	100873814
RNU1-18P	100873815
RNU1-19P	100873861
RNU1-20P	100873816
RNU1-21P	100873862
METTL21EP	121952
TMSB10P1	100506723
TMSB10P2	
FABP7P1	100506953
FABP7P2	
SEC63P1	100420341
SEC63P2	100420287
IPO8P1	100418819
RNA5-8SP2	100873571
RNA5-8SP3	100873334
RNA5-8SP4	100873572
RNA5-8SP5	100873335
RNA5-8SP6	100873336
RNA5-8SP7	100873573
RNU1-22P	100873863
RNU1-23P	
GLC1P	
GLC1Q	
CTAGE16P	341689
RPL7AP73	
GRPEL2P1	
GRPEL2P2	100129994
GRPEL2P3	100129871
RPLP1P13	
PCNPP2	100128911
PCNPP3	729298
PCNPP4	
PCNPP5	100507361
NPIPA3	642778
NPIPA2	642799
NPIPA5	100288332
IRF5P1	100420406
NPIPA7	101059938
NPIPA8	101059953
NPIPB4	440345
NPIPB9	100507607
CYP51P3	100422264
TMX2-CTNND1	100528016
STX16-NPEPL1	100534593
MSH5-SAPCD1	100532732
INMT-FAM188B	100526825
HSPB2-C11orf52	100528019
FKBP1A-SDCBP2	100528031
CHKB-CPT1B	386593
ATP6V1G2-DDX39B	100532737
ARMCX5-GPRASP2	100528062
BLOC1S5-TXNDC5	100526836
RPS3AP52	
RAC1P8	
RAC1P6	100422657
RAC1P7	
PPP1R2P10	100128626
LINC00327	100506697
TRIM60P19	
FAM204BP	100420875
FAM204CP	100420916
FAM204DP	100420963
USP24P1	
PPP1R26P1	100418740
PPP1R26P2	100133064
PPP1R26P3	100132173
PPP1R26P4	100132295
PPP1R26P5	100133040
BRK1P2	100874492
FAM58DP	
ANKRD20A9P	284232
ANKRD20A11P	391267
ZNF965P	100132598
LINC00328-2P	100874404
LINC00328	51152
H3F3BP1	100287087
NONOP1	644035
NONOP2	100271700
PSPC1P1	642395
MTND5P3	
MTND4P1	
RPL5P31	341674
SCAND3P1	
LINC00329~withdrawn	
SNRPGP14	100874434
SOGA2P1	100288130
NIPA2P1	100132321
NIPA2P2	100130204
NIPA2P3	100128057
NIPA2P4	100421776
NIPA2P5	
SLC35E1P1	727991
LINC00330	144817
LINC00331	
LINC00332	
LINC00333	
MTND1P2	
MTND1P3	100288984
MTND1P4	
MTND1P11	
MTND1P12	
MTND1P14	
MTND1P15	100288998
MTND1P16	
MTND1P18	
MTND1P20	
MTND1P21	
MTND1P24	
MTND1P26	
MTND1P27	100288227
MTND1P28	
MTND1P29	
MTND1P30	100507157
MTND1P31	
MTND1P32	100856881
MTND1P33	
MTND1P36	100506721
MTND1P35	
MTND1P34	
MTND1P25	100288950
MTND1P23	
MTND1P22	100287591
MTND1P19	
MTND1P17	
MTND1P13	100887745
MTND1P10	
MTND1P9	
MTND1P8	100287461
MTND1P7	
MTND1P6	
MTND1P5	
MTND2P4	
MTND2P5	
MTND2P6	
MTND2P8	
MTND2P9	
MTND2P11	
MTND2P12	
MTND2P13	
MTND2P14	
MTND2P15	
MTND2P16	
MTND2P17	100873348
MTND2P18	
MTND2P19	
MTND2P20	
MTND2P21	
MTND2P22	
MTND2P23	
MTND2P24	
MTND2P25	100873231
MTND2P26	
MTND2P27	
MTND2P28	
MTND2P29	
MTND2P30	
MTND2P31	
MTND2P33	100873236
MTND2P32	
MTND2P10	
MTND2P7	
MTND3P2	
MTND3P4	
MTND3P6	
MTND3P7	
MTND3P9	
MTND3P10	
MTND3P8	
MTND3P5	
MTND3P3	
NANOGNBP1	100859926
NANOGNBP2	
NANOGNBP3	100652831
SEPHS1P1	
SEPHS1P2	100420292
SEPHS1P3	100420189
SEPHS2P1	100420190
SEPHS1P7	391428
SEPHS1P6	729399
SEPHS1P4	389873
DDX3YP1	100133180
DDX3YP2	100874489
DDX3YP3	650560
TUBBP6	442308
TUBBP7	100533620
BPIFB5P	100505383
TUBBP9	442210
TUBBP8	
TUBB4BP1	
TUBB3P2	100130187
TUBB8P1	100418937
TUBB4BP2	100418974
TUBBP11	
TUBB8P4	260338
TUBB8P5	121014
ATP5G2P3	100507097
ATP5G2P4	654480
MTND4P2	
MTND4P3	
MTND4P4	
MTND4P5	
MTND4P6	100873192
MTND4P12	100293090
MTND4P14	100653489
MTND4P15	
MTND4P16	
MTND4P17	
MTND4P18	
MTND4P19	
MTND4P20	
MTND4P21	
MTND4P22	
MTND4P23	100873245
MTND4P25	
MTND4P26	
MTND4P27	
MTND4P28	
MTND4P29	
MTND4P30	
MTND4P31	
MTND4P32	
MTND4P24	
MTND4P13	100862853
MTND4P11	
MTND4P10	
MTND4P9	
MTND4P8	
MTND4P7	
MTND5P6	
MTND5P7	
MTND5P8	
MTND5P10	643031
MTND5P11	100506169
MTND5P12	
MTND5P14	
MTND5P15	
MTND5P16	100862854
MTND5P17	
MTND5P22	
MTND5P23	
MTND5P24	
MTND5P25	
MTND5P27	
MTND5P28	100505755
MTND5P29	
MTND5P30	
MTND5P31	
MTND5P26	
MTND5P21	
MTND5P20	
MTND5P19	
MTND5P18	
MTND5P13	
MTND5P9	
MTND5P4	
MTND5P5	
GUSBP5	441046
GUSBP6	
GUSBP7	100132456
GUSBP8	441066
GUSBP9	100049076
GUSBP10	642006
GUSBP11	91316
GUSBP12	642007
EAF1-AS1	
TEKT4P3	
TUBB4BP3	
TUBB2BP1	100132153
TUBB4BP4	
TUBB8P2	
TUBB4BP5	
TUBB4BP6	100996306
TUBB4BP7	442271
TUBB8P3	132719
TUBB3P1	100288513
TUBB4AP1	402422
TUBB6P1	100418964
TUBB8P6	200149
TUBBP10	100418902
TUBB8P7	197331
TUBB8P8	728247
TUBB8P9	255208
TUBB8P10	391171
CYP46A4P	100874494
TDGF1P1	100421177
DTX2P1	
UPK3BP1	
ZEB1-AS1	220930
TPTE2P5	100616668
FAM86FP	653113
FAM86GP	387745
FAM86HP	729375
DTX2P1-UPK3BP1-PMS2P11	441263
TBC1D3P1-DHX40P1	653645
ANKRD62P1	
LAP3P1	
LAP3P2	389386
RAB11FIP1P1	646080
RBBP4P1	642954
RBBP4P2	100420527
RBBP4P3	730180
RBBP4P4	727842
RBBP4P5	100288451
RBBP4P6	
HNRNPKP1	389322
HNRNPKP2	389053
HNRNPKP3	399881
HNRNPKP4	644063
HNRNPKP5	
RCC2P3	100131932
RCC2P4	100421090
RCC2P5	100131442
RCC2P6	100421131
RCC2P7	442221
RCC2P8	100129714
CDV3P1	100129736
UBFD1P1	100130484
TPRG1-AS1	
FAM86C2P	645332
ANKRD62P1-PARP4P3	23783
SPRY4-IT1	100642175
ENOX1-AS1	
ENOX1-AS2	
C4B_2	
CDKN1A-AS1	100861512
NCR3LG1	374383
CYP2C115P	100874513
CYP2C59P	100874505
CYP4F36P	100422235
NAMA	100653397
CYP2C60P	
CYP2C63P	
CYP3A52P	
CYP3A54P	
CYP4A27P	
CYP4A44P	
CYP4A43P	100874495
CYP3A51P	100874496
CYP3A137P	
ZNF385D-AS2	
ZBTB20-AS2	100506673
ZBTB20-AS3	
ZBTB20-AS4	
YBX1P3	
YBX1P4	100131012
YBX1P5	100861569
YBX1P6	402375
YBX1P7	
YBX1P8	100861476
YBX1P9	100861470
YBX1P10	158373
SRGAP3-AS4	
ADAMTS9-AS2	100507098
MAGI1-IT1	151877
PTMAP8	728873
ZNF587P1	100419751
HHATL-AS1	
MYLK-AS1	100506826
MTAPP1	100874257
MTAPP2	100420621
GRM7-AS3	100507601
BSN-AS2	100132677
ALDH1L1-AS2	
TEDDM1P1	127671
PGAM1P1	100130514
PGAM1P2	392310
PGAM1P3	
PGAM1P4	391508
PGAM1P5	100132594
PGAM1P6	100420567
PGAM1P7	100420650
PGAM1P8	
PGAM1P9	100420681
PGAM1P10	100420633
PGAM1P12	390643
PGAM1P13	100129815
PGAM1P11	100420660
PGAM4P1	100421178
PGAM4P2	100131611
PGAM5P1	100421133
CYP4F60P	
CYP4F61P	
LINC00342	150759
RNY4P21	100862663
RNY4P22	100873800
RNY4P23	100873801
RNY4P24	100862664
RNY4P25	100862665
RNY4P26	100873819
RNY3P1	
RNY1P1	100873802
RNY1P2	100862666
RNY1P3	100873803
RNY1P4	100873804
RNY1P5	100862667
RNY1P6	100873805
RNY1P7	100873806
RNY1P8	100873807
RNY3P2	100862668
RNY3P3	100862669
RNY3P4	100873808
RNY3P5	100873809
RNY3P6	100873810
RNY3P7	100862670
RNY3P8	
RNY3P9	100862672
RNY3P10	100873820
RNY4P27	100873821
RNY4P28	100873822
RNY4P29	100873823
RNY4P30	100862673
RNY4P31	100862674
LINC00343	144920
LINC00344	
UBAC2-AS1	100289373
LINC00345	
RNU1-24P	100873865
RNU2-7P	100873824
RNU2-6P	100873825
RNU4-9P	100862675
RNU4-10P	100862676
HLA-AS1	
RNU5F-2P	100873826
RNU5E-2P	100873827
RNU5E-3P	100873828
RNU5E-4P	100873829
RNU5F-3P	100873866
RNU5A-2P	100873830
RNU5F-4P	100873867
DENND5B-AS1	
RNU5F-5P	100873868
RNU5A-3P	100873831
RNU5E-5P	100873869
RNU5A-4P	100873870
RNU5E-6P	100873832
RNU5F-6P	100873833
RNU5F-7P	100873834
RNU5A-5P	100873835
RNU5E-7P	100873836
RNU5A-6P	100873871
RNU5E-8P	100873837
RNU5A-7P	100873872
RNU5A-8P	100873838
RNU5F-8P	100873839
RNU5E-9P	100873840
RNU5E-10P	100873888
RNU5D-2P	100873841
CLCP2	100128145
SLC20A1P3	646052
SLC20A1P2	192128
BTNL10	100129094
RNU6-51P	
RNU6-52P	100873761
RNU6-53P	100873762
RNU6-54P	
RNU6-55P	100873763
RNU6-56P	100873764
RNU6-57P	100873765
RNU6-58P	100873766
RNU6-59P	100873767
RNU6-60P	
RNU6-61P	
RNU6-62P	
RNU6-63P	100873768
RNU6-64P	100873769
RNU6-65P	
RNU6-66P	100873770
RNU6-67P	100873771
RNU6-68P	100873772
RNU6-69P	100873773
RNU6-70P	
RNU6-71P	100873774
RNU6-72P	100873775
RNU6-73P	
RNU6-74P	
RNU6-75P	100873776
RNU6-76P	100873777
RNU6-77P	
RNU6-78P	100873778
RNU6-79P	100873779
RNU6-80P	
RNU6-81P	100873780
RNU6-82P	100873781
RNU6-83P	100873782
RNU4ATAC3P	
RNA5SP18	100873273
RNA5SP19	100873274
RNA5SP20	100873275
RNA5SP21	100873276
RNA5SP22	100873277
RNA5SP23	100873278
RNA5SP24	100873356
RNA5SP25	100873357
RNA5SP26	
RNA5SP27	100873359
RNA5SP28	100873360
RNA5SP29	100873361
RNA5SP30	100873362
RNA5SP31	100873363
RNA5SP32	100873364
RNA5SP33	100873365
RNA5SP34	100873366
RNA5SP35	100873367
RNA5SP36	100873368
RNA5SP37	100873369
RNA5SP38	100873370
RNA5SP39	100873371
RNU7-87P	100873842
RNU7-88P	100873843
RNU7-89P	100873844
RN7SKP1	100873845
RN7SKP2	100873846
RN7SKP3	100873847
RN7SKP4	100873848
RN7SKP5	100873849
RN7SKP6	100873850
RN7SKP7	100873851
RN7SKP8	100873852
RN7SKP9	100873853
RN7SKP10	100873873
DMD-AS1~withdrawn	
TBCAP1	494540
TBCAP2	494541
TBCAP3	494542
HIST1H2BPS3	100820735
POM121L13P	
WDR95P	
MOB1AP1	
MOB1AP2	
GTF2IP3	645686
ATP8A2P3	100874518
HIGD1AP2	
PSPC1P2	100873875
TPTE2P6	374491
UBBP5	
PPIAP27	
HIST1H2APS6	100509927
RPL36P19	
MRPS31P4	100885866
POLR2KP1	
POLR2KP2	
KIRREL3-AS1	
KIRREL3-AS2	
LINC00348	
CCDC75P1	344709
MEAF6P1	
PKP4P1	402116
ABCD1P5	642762
LINC00349	
LINC00350	
LINC00351	
LINC00352	
LINC00353	100874139
LINC00354	
FAM205CP	100129969
SMIM2-AS1	100507253
LINC00356~withdrawn	
FAM207CP	727987
LINC00357~withdrawn	
LINC00358	
LINC00359	100887754
LINC00361~withdrawn	
LINC00362	
LINC00363	
LINC00364	
LINC00365	
LINC00366	
LINC00367	
LINC00368	
INTS6-AS1	100507398
LINC00370	
LINC00371	647166
LINC00372~withdrawn	
LINC00374	
LINC00375	
RNF219-AS1	100874222
LINC00376	
PSPC1-OT1~withdrawn	
LINC00378	
LINC00379	
LINC00380	
NUP210P2	100129929
LINC00381	
LINC00382	
LINC00383	
LINC00384	
NUP210P3	100419070
LINC00385	
LINC00387	
LINC00388	
LINC00390	
LINC00391	
LINC00392	
LINC00393	
LINC00395	
LINC00396	
LINC00397	
LINC00398	
LINC00399	
LINC00400	
LINC00401	
LINC00402	100507612
LINC00403	100505996
LINC00404	
SCGB1D5P	
ANKRD20A19P	400110
LINC00407	
LINC00408	100652856
LINC00410	144776
NALCN-AS1	100885778
LINC00411	
LINC00412	
LINC00413~withdrawn	
LINC00414~withdrawn	
LINC00415	
LINC00417~withdrawn	
LINC00418	
LINC00419~withdrawn	
LINC00420~withdrawn	
LINC00421	100287114
LINC00422~withdrawn	
LINC00423	
LINC00426	100188949
LINC00427	100507040
LINC00428	
LINC00430	
LINC00431	
LINC00433	
LINC00434	
LINC00598	646982
LINC00437	
MIR4500HG	642345
FGF14-IT1	283480
LINC00438~withdrawn	
LINC00439~withdrawn	
LINC00440	
LINC00441	
LINC00442	348021
LINC00443	
LINC00444	
LINC00445	100507114
LINC00446	100874175
TEX26-AS1	100507064
LINC00448	
LINC00449	
CXorf51B	100133053
KCNQ1-AS1	338653
COX6CP5	100862855
ZNRF2P1	441208
ZNRF2P2	100271874
SLC25A30-AS1	
SNORD116-30	
SNORD115-46	
LINC00452	643365
LINC00453~withdrawn	
LINC00454	
LINC00456	100507566
LINC00457	100874179
PARP4-AS1~withdrawn	
LINC00458	100507428
LINC00459	
LINC00460	728192
LINC00461	645323
LINC00462	
MRPL23-AS1	100133545
AMER2-AS1	
LINC00464~withdrawn	
LINC00424	
RNA5SP40	100873279
RNA5SP41	100873280
RNA5SP42	100873281
RNA5SP43	100873282
RNA5SP44	100873283
RNA5SP45	100873284
RNA5SP46	100873285
RNA5SP47	100873286
RNA5SP48	100873287
RNA5SP49	100873288
RNA5SP50	
RNA5SP51	100873289
RNA5SP52	100873290
RNA5SP53	100873291
RNA5SP54	100873292
RNA5SP55	100873293
RNA5SP56	100873294
RNA5SP57	
RNA5SP58	
RNA5SP59	
RNA5SP60	100873295
RNA5SP61	100873296
RNA5SP62	100873297
RNA5SP63	100873298
RNA5SP64	100873299
RNA5SP65	100873300
RNA5SP66	100873301
RNA5SP67	100873302
RNA5SP68	100873303
RNA5SP69	100873304
RNA5SP70	
RNA5SP71	100873305
RNA5SP72	100873306
RNA5SP73	100873307
RNA5SP74	100873308
RNA5SP75	100873309
RNA5SP76	100873310
RNA5SP77	100873311
RNA5SP78	100873312
RNA5SP79	100873313
RNA5SP80	100873314
RNA5SP81	100873315
RNA5SP82	100873316
CAHM	100526820
PIEZO1P2	
ZNF192P2	222701
GMCL1P2	100420975
OSTCP2	646567
OSTCP3	646557
OSTCP4	645264
OSTCP5	
OSTCP6	
OSTCP8	
OSTCP7	
MIR137HG	400765
MIR143HG	728264
H3F3AP3	100689229
CBX3P2	645158
CBX3P3	100421861
CBX3P4	100873792
CBX3P5	100421943
CBX3P6	642721
CBX3P7	100421975
CBX3P8	100286965
CBX3P9	644101
RNA5SP84	100873317
RNA5SP85	100873318
RNA5SP86	100873319
RNA5SP87	100873320
RNA5SP88	100873321
RNA5SP89	100873322
RNA5SP90	100873323
RNA5SP91	100873324
RNA5SP92	100873325
RNA5SP93	100873326
RNA5SP94	100873327
RNA5SP95	100873328
RNA5SP96	100873329
RNA5SP97	100873330
RNA5SP98	100873331
RNA5SP99	
RNA5SP100	
RNA5SP101	100873372
RNA5SP102	100873373
RNA5SP103	100873374
RNA5SP104	100873375
RNA5SP105	100873376
RNA5SP106	
RNA5SP107	100873377
RNA5SP108	100873378
RNA5SP109	100873379
RNA5SP110	100873380
RNA5SP111	100873381
RNA5SP112	100873382
RNA5SP113	100873383
RNA5SP114	100873384
RNA5SP115	100873385
RNA5SP116	100873386
RNA5SP117	100873387
RNA5SP118	100873388
RNA5SP119	100873389
RNA5SP120	100873390
RNA5SP121	100873391
RNA5SP122	100873392
BOLA3-AS1	100507171
SETP4	642869
SETP5	100130014
SETP6	100419178
SETP7	
SETP8	100128536
SETP9	100129738
SETP10	100287822
SETP11	100419187
SETP12	100419158
SETP13	
SETP14	389168
SETP15	
SETP16	649925
SETP17	100130043
SETP18	646817
SETP19~withdrawn	
SETP20	389217
SETP21	
SETP22	642737
KRBOX1-AS1	100506275
DNAJC27-AS1	729723
ARHGAP22-IT1	100689073
LINC00486	285045
LINC00487	400941
PCBP1-AS1	400960
ANP32AP1	723972
ANKRD65	441869
C1orf233	643988
FPGT-TNNI3K	100526835
PMF1-BGLAP	100527963
TRIM49B	283116
NDUFC2-KCTD14	100532726
POC1B-GALNT4	100528030
BCL2L2-PABPN1	100529063
CHURC1-FNTB	100529261
TVP23C-CDRT4	100533496
TP53TG3C	653550
C17orf112	100506650
ZNF559-ZNF177	100529215
C2orf91	400950
TMEM247	388946
ISY1-RAB43	100534599
ERVMER34-1	100288413
RBAK-RBAKDN	100533952
LRRC72	100506049
SMIM18	100507341
C8orf87	389676
ZHX1-C8ORF76	100533106
MROH5	389690
ZFAND6P1	100631382
H3F3BP2	100420410
H3F3AP4	440926
H3F3AP5	347376
H3F3AP6	644914
TMPRSS11GP	644759
PPP2R2B-IT1	
PFN1P10	767853
PFN1P8	
PFN1P3	200025
PFN1P6	645126
PFN1P1	730138
PFN1P5	767852
PFN1P9	767850
PFN1P4	767851
PFN1P7	767854
PFN1P11	
PFN1P12	647569
NCOR1P3	
NCOR1P2	729490
HIGD1AP3	100859920
HIGD1AP5	100289300
HIGD1AP4	
HIGD1AP6	100874436
HIGD1AP7	
HIGD1AP8	
HIGD1AP9	
HIGD1AP10	100287960
HIGD1AP11	
HIGD1AP12	100130383
HIGD1AP13	100874454
HIGD1AP14	
HIGD1AP15	
HIGD1AP16	
HIGD1AP17	100874477
HIGD1AP18	
HIF1A-AS1	100750246
HIF1A-AS2	100750247
HIF1AP1	
DICER1-AS1	400242
DYX1C1-CCPG1	100533483
PPIAP29	134997
PCAT1	100750225
RNA5SP123	100873393
RNA5SP124	100873394
RNA5SP125	100873395
RNA5SP126	100873396
RNA5SP127	100873397
RNA5SP128	100873398
RNA5SP129	100873399
RNA5SP130	
RNA5SP131	100873400
RNA5SP132	100873401
RNA5SP133	100873402
RNA5SP134	
RNA5SP135	100873403
RNA5SP136	100873404
RNA5SP137	100873405
RNA5SP138	100873406
RNA5SP139	100873407
RNA5SP140	
RNA5SP141	100873408
RNA5SP142	100873409
RNA5SP143	100873410
RNA5SP144	100873411
RNA5SP145	100873412
RNA5SP146	100873413
RNA5SP147	100873414
RNA5SP148	100873415
RNA5SP149	
RNA5SP150	100873416
RNA5SP151	100873417
RNA5SP152	100873418
RNA5SP153	100873419
RNA5SP154	100873420
RNA5SP155	100873421
RNA5SP156	100873422
RNA5SP157	100873423
RNA5SP158	100873424
RNA5SP159	100873425
RNA5SP160	100873426
RNA5SP161	
RNA5SP162	100873427
RNA5SP163	100873428
RNA5SP164	100873429
RNA5SP165	100873430
RNA5SP166	100873431
RNA5SP167	100873432
RNA5SP168	100873433
RNA5SP169	100873434
RNA5SP170	100873435
RNA5SP171	100873436
RNA5SP172	
RNA5SP173	100873437
RNA5SP174	
RNA5SP175	
RNA5SP176	100873438
RNA5SP177	100873439
RNA5SP178	100873440
RNA5SP179	100873441
RNA5SP180	100873442
RNA5SP181	100873443
RNA5SP182	100873444
RNA5SP183	100873445
RNA5SP184	100873446
RNA5SP185	100873447
RNA5SP186	100873448
RNA5SP187	100873449
RNA5SP188	100873450
RNA5SP189	100873451
RNA5SP190	100873452
RNA5SP191	100873453
RNA5SP192	100873454
RNA5SP193	100873455
RNA5SP194	100873456
RNA5SP195	100873457
RNA5SP196	100873458
RNA5SP197	100873459
RNA5SP198	100873460
RNA5SP199	
RNA5SP200	100873461
RNA5SP201	100873462
RNA5SP202	100873463
RNA5SP203	100873464
RNA5SP204	100873465
RNA5SP205	100873466
RNA5SP206	
RNA5SP207	100873467
RNA5SP208	100873468
RNA5SP209	100873469
RNA5SP210	100873470
RNA5SP211	100873471
